INFO 2024-10-02 18:49:58,357 autoreload Watching for file changes with StatReloader
DEBUG 2024-10-02 18:49:59,250 autoreload File D:\Installed_Software\Python_App_Data\Lib\site-packages\sqlparse\engine\grouping.py first seen with mtime 1697051657.4018917
DEBUG 2024-10-02 18:49:59,250 autoreload File D:\Installed_Software\Python_App_Data\Lib\site-packages\django\template\smartif.py first seen with mtime 1720206750.5766318
DEBUG 2024-10-02 18:49:59,251 autoreload File D:\Installed_Software\Python_App_Data\Lib\site-packages\django\urls\utils.py first seen with mtime 1720206750.606675
DEBUG 2024-10-02 18:49:59,251 autoreload File D:\Installed_Software\Python_App_Data\Lib\signal.py first seen with mtime 1696233358.0
DEBUG 2024-10-02 18:49:59,254 autoreload File D:\Installed_Software\Python_App_Data\Lib\tempfile.py first seen with mtime 1696233358.0
DEBUG 2024-10-02 18:49:59,255 autoreload File D:\Installed_Software\Python_App_Data\Lib\json\encoder.py first seen with mtime 1696233358.0
DEBUG 2024-10-02 18:49:59,256 autoreload File D:\Installed_Software\Python_App_Data\Lib\site-packages\django\contrib\auth\__init__.py first seen with mtime 1720206748.1320522
DEBUG 2024-10-02 18:49:59,257 autoreload File D:\Installed_Software\Python_App_Data\Lib\site-packages\django\db\models\sql\datastructures.py first seen with mtime 1720206750.4610705
DEBUG 2024-10-02 18:49:59,257 autoreload File D:\Installed_Software\Python_App_Data\Lib\site-packages\django\contrib\admin\views\main.py first seen with mtime 1720206747.8657682
DEBUG 2024-10-02 18:49:59,257 autoreload File D:\Installed_Software\Python_App_Data\Lib\site-packages\sqlparse\filters\aligned_indent.py first seen with mtime 1697051657.407501
DEBUG 2024-10-02 18:49:59,260 autoreload File D:\Installed_Software\Python_App_Data\Lib\site-packages\django\core\management\color.py first seen with mtime 1720206750.2968287
DEBUG 2024-10-02 18:49:59,261 autoreload File D:\Installed_Software\Python_App_Data\Lib\site-packages\sqlparse\cli.py first seen with mtime 1697051657.385248
DEBUG 2024-10-02 18:49:59,261 autoreload File D:\Installed_Software\Python_App_Data\Lib\asyncio\format_helpers.py first seen with mtime 1696233358.0
DEBUG 2024-10-02 18:49:59,261 autoreload File D:\Installed_Software\Python_App_Data\Lib\http\cookies.py first seen with mtime 1696233358.0
DEBUG 2024-10-02 18:49:59,263 autoreload File D:\Installed_Software\Python_App_Data\Lib\site-packages\django\db\__init__.py first seen with mtime 1720206750.3437207
DEBUG 2024-10-02 18:49:59,264 autoreload File D:\Installed_Software\Python_App_Data\Lib\site-packages\django\utils\cache.py first seen with mtime 1720206750.6141074
DEBUG 2024-10-02 18:49:59,264 autoreload File D:\Installed_Software\Python_App_Data\Lib\random.py first seen with mtime 1696233358.0
DEBUG 2024-10-02 18:49:59,265 autoreload File D:\Installed_Software\Python_App_Data\Lib\site-packages\django\utils\__init__.py first seen with mtime 1720206750.606675
DEBUG 2024-10-02 18:49:59,266 autoreload File D:\Installed_Software\Python_App_Data\Lib\site-packages\django\core\files\move.py first seen with mtime 1720206750.283947
DEBUG 2024-10-02 18:49:59,266 autoreload File D:\Installed_Software\Python_App_Data\Lib\ssl.py first seen with mtime 1696233358.0
DEBUG 2024-10-02 18:49:59,267 autoreload File D:\Installed_Software\Python_App_Data\Lib\site-packages\sqlparse\filters\right_margin.py first seen with mtime 1697051657.4138916
DEBUG 2024-10-02 18:49:59,267 autoreload File D:\Installed_Software\Python_App_Data\Lib\site-packages\django\templatetags\__init__.py first seen with mtime 1720206750.5811565
DEBUG 2024-10-02 18:49:59,267 autoreload File D:\Programming\My_Django_Project\miniblog\blog\templates\blog first seen with mtime 1697043277.2314646
DEBUG 2024-10-02 18:49:59,267 autoreload File D:\Programming\My_Django_Project\miniblog\blog\templates\blog\about.html first seen with mtime 1631895031.961814
DEBUG 2024-10-02 18:49:59,271 autoreload File D:\Programming\My_Django_Project\miniblog\blog\templates\blog\addpost.html first seen with mtime 1632742061.0600698
DEBUG 2024-10-02 18:49:59,271 autoreload File D:\Programming\My_Django_Project\miniblog\blog\templates\blog\base.html first seen with mtime 1631808545.8643599
DEBUG 2024-10-02 18:49:59,274 autoreload File D:\Programming\My_Django_Project\miniblog\blog\templates\blog\contact.html first seen with mtime 1632241097.1308131
DEBUG 2024-10-02 18:49:59,275 autoreload File D:\Programming\My_Django_Project\miniblog\blog\templates\blog\dashboard.html first seen with mtime 1679497165.4087145
DEBUG 2024-10-02 18:49:59,275 autoreload File D:\Programming\My_Django_Project\miniblog\blog\templates\blog\home.html first seen with mtime 1632413858.639369
DEBUG 2024-10-02 18:49:59,275 autoreload File D:\Programming\My_Django_Project\miniblog\blog\templates\blog\login.html first seen with mtime 1632825687.856126
DEBUG 2024-10-02 18:49:59,277 autoreload File D:\Programming\My_Django_Project\miniblog\blog\templates\blog\navbar.html first seen with mtime 1632478020.5674758
DEBUG 2024-10-02 18:49:59,278 autoreload File D:\Programming\My_Django_Project\miniblog\blog\templates\blog\signup.html first seen with mtime 1679497153.3004172
DEBUG 2024-10-02 18:49:59,279 autoreload File D:\Programming\My_Django_Project\miniblog\blog\templates\blog\updatepost.html first seen with mtime 1632744584.0938983
INFO 2024-10-02 18:51:56,597 autoreload Watching for file changes with StatReloader
INFO 2024-10-02 18:52:43,400 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading.
INFO 2024-10-02 18:52:44,856 autoreload Watching for file changes with StatReloader
INFO 2024-10-02 18:56:44,773 autoreload Watching for file changes with StatReloader
INFO 2024-10-02 18:57:00,502 views I print on the console and also on info.log upper
ERROR 2024-10-02 18:57:00,502 views I print on the console and also on info.log upper
INFO 2024-10-02 18:57:00,570 basehttp "GET / HTTP/1.1" 200 2995
WARNING 2024-10-02 18:57:00,941 log Not Found: /favicon.ico
WARNING 2024-10-02 18:57:00,941 basehttp "GET /favicon.ico HTTP/1.1" 404 3358
INFO 2024-10-02 18:59:22,446 basehttp "GET /about/ HTTP/1.1" 200 2768
INFO 2024-10-02 18:59:58,011 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading.
INFO 2024-10-02 18:59:59,617 autoreload Watching for file changes with StatReloader
INFO 2024-10-02 19:00:04,931 views I print on the console and also on info.log upper
ERROR 2024-10-02 19:00:04,932 views I print on the console and also on info.log upper
ERROR 2024-10-02 19:00:05,103 log Internal Server Error: /
Traceback (most recent call last):
  File "D:\Installed_Software\Python_App_Data\Lib\site-packages\django\core\handlers\exception.py", line 47, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "D:\Installed_Software\Python_App_Data\Lib\site-packages\django\core\handlers\base.py", line 181, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Programming\My_Django_Project\miniblog\blog\views.py", line 27, in Home
    i
NameError: name 'i' is not defined
ERROR 2024-10-02 19:00:05,109 basehttp "GET / HTTP/1.1" 500 68175
INFO 2024-10-02 19:01:14,386 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading.
INFO 2024-10-02 19:01:16,146 autoreload Watching for file changes with StatReloader
INFO 2024-10-02 19:01:29,536 views I print on the console and also on info.log upper
ERROR 2024-10-02 19:01:29,536 views I print on the console and also on info.log upper
INFO 2024-10-02 19:01:29,562 basehttp "GET / HTTP/1.1" 200 2995
INFO 2024-10-02 19:01:39,586 basehttp "GET /about/ HTTP/1.1" 200 2768
INFO 2024-10-02 19:04:21,692 basehttp "GET /contact/ HTTP/1.1" 200 3010
INFO 2024-10-02 19:04:58,764 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading.
INFO 2024-10-02 19:05:00,226 autoreload Watching for file changes with StatReloader
INFO 2024-10-02 19:05:03,012 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading.
INFO 2024-10-02 19:05:04,375 autoreload Watching for file changes with StatReloader
INFO 2024-10-02 19:05:10,990 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading.
INFO 2024-10-02 19:05:12,549 autoreload Watching for file changes with StatReloader
INFO 2024-10-02 19:05:14,920 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading.
INFO 2024-10-02 19:05:16,330 autoreload Watching for file changes with StatReloader
INFO 2024-10-02 19:05:17,689 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading.
INFO 2024-10-02 19:05:19,085 autoreload Watching for file changes with StatReloader
INFO 2024-10-02 19:05:22,463 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading.
INFO 2024-10-02 19:05:24,047 autoreload Watching for file changes with StatReloader
INFO 2024-10-02 19:05:27,462 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading.
INFO 2024-10-02 19:05:29,164 autoreload Watching for file changes with StatReloader
INFO 2024-10-02 19:05:31,551 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading.
INFO 2024-10-02 19:05:32,988 autoreload Watching for file changes with StatReloader
INFO 2024-10-02 19:05:34,334 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading.
INFO 2024-10-02 19:05:35,711 autoreload Watching for file changes with StatReloader
INFO 2024-10-02 19:06:36,085 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading.
INFO 2024-10-02 19:06:37,598 autoreload Watching for file changes with StatReloader
INFO 2024-10-02 19:06:42,069 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading.
INFO 2024-10-02 19:06:43,483 autoreload Watching for file changes with StatReloader
INFO 2024-10-02 19:06:47,935 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading.
INFO 2024-10-02 19:06:49,352 autoreload Watching for file changes with StatReloader
INFO 2024-10-02 19:06:54,182 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading.
INFO 2024-10-02 19:06:55,587 autoreload Watching for file changes with StatReloader
INFO 2024-10-02 19:06:58,285 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading.
INFO 2024-10-02 19:06:59,596 autoreload Watching for file changes with StatReloader
INFO 2024-10-02 19:07:22,644 basehttp "GET /contact/ HTTP/1.1" 200 3010
INFO 2024-10-02 19:13:42,730 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading.
INFO 2024-10-02 19:13:44,497 autoreload Watching for file changes with StatReloader
INFO 2024-10-02 19:13:54,569 autoreload D:\Programming\My_Django_Project\miniblog\miniblog\settings.py changed, reloading.
INFO 2024-10-02 19:13:56,017 autoreload Watching for file changes with StatReloader (Line: 637
INFO 2024-10-02 19:14:03,955 autoreload D:\Programming\My_Django_Project\miniblog\miniblog\settings.py changed, reloading. (Line: 251
INFO 2024-10-02 19:14:05,412 autoreload Watching for file changes with StatReloader (Line: 637
INFO 2024-10-02 19:14:07,056 autoreload D:\Programming\My_Django_Project\miniblog\miniblog\settings.py changed, reloading. (Line: 251
INFO 2024-10-02 19:14:08,564 autoreload Watching for file changes with StatReloader (Line: 637)
INFO 2024-10-02 19:14:58,173 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading. (Line: 251)
INFO 2024-10-02 19:14:59,614 autoreload Watching for file changes with StatReloader (Line: 637)
INFO 2024-10-02 19:15:04,438 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading. (Line: 251)
INFO 2024-10-02 19:15:05,994 autoreload Watching for file changes with StatReloader (Line: 637)
INFO 2024-10-02 19:15:12,188 basehttp "GET /login/ HTTP/1.1" 200 2822 (Line: 161)
ERROR 2024-10-02 19:15:21,330 log Internal Server Error: /contact/ (Line: 224)
Traceback (most recent call last):
  File "D:\Installed_Software\Python_App_Data\Lib\site-packages\django\core\handlers\exception.py", line 47, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "D:\Installed_Software\Python_App_Data\Lib\site-packages\django\core\handlers\base.py", line 181, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Programming\My_Django_Project\miniblog\blog\views.py", line 42, in Contact
    print(i)
          ^
NameError: name 'i' is not defined
ERROR 2024-10-02 19:15:21,341 basehttp "GET /contact/ HTTP/1.1" 500 68025 (Line: 161)
INFO 2024-10-02 19:16:55,637 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading. (Line: 251)
INFO 2024-10-02 19:16:57,155 autoreload Watching for file changes with StatReloader (Line: 637)
INFO 2024-10-02 19:17:09,187 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading. (Line: 251)
INFO 2024-10-02 19:17:10,800 autoreload Watching for file changes with StatReloader (Line: 637)
INFO 2024-10-02 19:17:12,509 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading. (Line: 251)
INFO 2024-10-02 19:17:13,960 autoreload Watching for file changes with StatReloader (Line: 637)
INFO 2024-10-02 19:17:17,759 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading. (Line: 251)
INFO 2024-10-02 19:17:19,238 autoreload Watching for file changes with StatReloader (Line: 637)
INFO 2024-10-02 19:17:21,965 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading. (Line: 251)
INFO 2024-10-02 19:17:23,458 autoreload Watching for file changes with StatReloader (Line: 637)
INFO 2024-10-02 19:17:25,115 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading. (Line: 251)
INFO 2024-10-02 19:17:26,792 autoreload Watching for file changes with StatReloader (Line: 637)
INFO 2024-10-02 19:17:30,511 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading. (Line: 251)
INFO 2024-10-02 19:17:32,126 autoreload Watching for file changes with StatReloader (Line: 637)
INFO 2024-10-02 19:17:33,792 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading. (Line: 251)
INFO 2024-10-02 19:17:35,211 autoreload Watching for file changes with StatReloader (Line: 637)
INFO 2024-10-02 19:17:41,744 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading. (Line: 251)
INFO 2024-10-02 19:17:43,371 autoreload Watching for file changes with StatReloader (Line: 637)
INFO 2024-10-02 19:17:51,960 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading. (Line: 251)
INFO 2024-10-02 19:17:53,381 autoreload Watching for file changes with StatReloader (Line: 637)
INFO 2024-10-02 19:18:00,957 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading. (Line: 251)
INFO 2024-10-02 19:18:02,640 autoreload Watching for file changes with StatReloader (Line: 637)
INFO 2024-10-02 19:18:07,499 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading. (Line: 251)
INFO 2024-10-02 19:18:09,017 autoreload Watching for file changes with StatReloader (Line: 637)
INFO 2024-10-02 19:18:10,709 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading. (Line: 251)
INFO 2024-10-02 19:18:12,359 autoreload Watching for file changes with StatReloader (Line: 637)
INFO 2024-10-02 19:18:27,520 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading. (Line: 251)
INFO 2024-10-02 19:18:28,942 autoreload Watching for file changes with StatReloader (Line: 637)
INFO 2024-10-02 19:18:30,651 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading. (Line: 251)
INFO 2024-10-02 19:18:32,045 autoreload Watching for file changes with StatReloader (Line: 637)
INFO 2024-10-02 19:18:33,695 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading. (Line: 251)
INFO 2024-10-02 19:18:35,227 autoreload Watching for file changes with StatReloader (Line: 637)
INFO 2024-10-02 19:18:36,885 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading. (Line: 251)
INFO 2024-10-02 19:18:38,304 autoreload Watching for file changes with StatReloader (Line: 637)
INFO 2024-10-02 19:18:40,697 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading. (Line: 251)
INFO 2024-10-02 19:18:42,182 autoreload Watching for file changes with StatReloader (Line: 637)
INFO 2024-10-02 19:18:44,809 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading. (Line: 251)
INFO 2024-10-02 19:18:46,334 autoreload Watching for file changes with StatReloader (Line: 637)
INFO 2024-10-02 19:18:52,131 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading. (Line: 251)
INFO 2024-10-02 19:18:53,553 autoreload Watching for file changes with StatReloader (Line: 637)
INFO 2024-10-02 19:18:57,398 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading. (Line: 251)
INFO 2024-10-02 19:18:58,712 autoreload Watching for file changes with StatReloader (Line: 637)
INFO 2024-10-02 19:19:02,470 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading. (Line: 251)
INFO 2024-10-02 19:19:03,814 autoreload Watching for file changes with StatReloader (Line: 637)
INFO 2024-10-02 19:19:35,510 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading. (Line: 251)
INFO 2024-10-02 19:19:37,007 autoreload Watching for file changes with StatReloader (Line: 637)
INFO 2024-10-02 19:20:23,834 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading. (Line: 251)
INFO 2024-10-02 19:20:25,312 autoreload Watching for file changes with StatReloader (Line: 637)
INFO 2024-10-02 19:20:29,100 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading. (Line: 251)
INFO 2024-10-02 19:20:30,604 autoreload Watching for file changes with StatReloader (Line: 637)
INFO 2024-10-02 19:20:32,985 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading. (Line: 251)
INFO 2024-10-02 19:20:34,426 autoreload Watching for file changes with StatReloader (Line: 637)
INFO 2024-10-02 19:20:41,317 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading. (Line: 251)
INFO 2024-10-02 19:20:42,695 autoreload Watching for file changes with StatReloader (Line: 637)
INFO 2024-10-02 19:20:45,317 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading. (Line: 251)
INFO 2024-10-02 19:20:46,821 autoreload Watching for file changes with StatReloader (Line: 637)
INFO 2024-10-02 19:20:48,470 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading. (Line: 251)
INFO 2024-10-02 19:20:50,075 autoreload Watching for file changes with StatReloader (Line: 637)
INFO 2024-10-02 19:20:51,800 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading. (Line: 251)
INFO 2024-10-02 19:20:53,121 autoreload Watching for file changes with StatReloader (Line: 637)
INFO 2024-10-02 19:20:54,737 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading. (Line: 251)
INFO 2024-10-02 19:20:56,304 autoreload Watching for file changes with StatReloader (Line: 637)
INFO 2024-10-02 19:20:58,710 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading. (Line: 251)
INFO 2024-10-02 19:21:00,083 autoreload Watching for file changes with StatReloader (Line: 637)
INFO 2024-10-02 19:21:01,759 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading. (Line: 251)
INFO 2024-10-02 19:21:03,403 autoreload Watching for file changes with StatReloader (Line: 637)
INFO 2024-10-02 19:21:11,268 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading. (Line: 251)
INFO 2024-10-02 19:21:12,836 autoreload Watching for file changes with StatReloader (Line: 637)
INFO 2024-10-02 19:21:16,632 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading. (Line: 251)
INFO 2024-10-02 19:21:18,152 autoreload Watching for file changes with StatReloader (Line: 637)
INFO 2024-10-02 19:21:19,828 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading. (Line: 251)
INFO 2024-10-02 19:21:21,180 autoreload Watching for file changes with StatReloader (Line: 637)
INFO 2024-10-02 19:21:34,211 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading. (Line: 251)
INFO 2024-10-02 19:21:35,737 autoreload Watching for file changes with StatReloader (Line: 637)
INFO 2024-10-02 19:21:49,893 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading. (Line: 251)
INFO 2024-10-02 19:21:51,256 autoreload Watching for file changes with StatReloader (Line: 637)
ERROR 2024-10-02 19:21:56,665 log Internal Server Error: /contact/ (Line: 224)
Traceback (most recent call last):
  File "D:\Programming\My_Django_Project\miniblog\blog\views.py", line 40, in Contact
    raise Exception('Error')
Exception: Error

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\Installed_Software\Python_App_Data\Lib\site-packages\django\core\handlers\exception.py", line 47, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "D:\Installed_Software\Python_App_Data\Lib\site-packages\django\core\handlers\base.py", line 181, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Programming\My_Django_Project\miniblog\blog\views.py", line 46, in Contact
    print(i)
          ^
NameError: name 'i' is not defined
ERROR 2024-10-02 19:21:56,674 basehttp "GET /contact/ HTTP/1.1" 500 73551 (Line: 161)
INFO 2024-10-02 19:22:58,709 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading. (Line: 251)
INFO 2024-10-02 19:23:00,173 autoreload Watching for file changes with StatReloader (Line: 637)
INFO 2024-10-02 19:23:05,903 basehttp "GET /contact/ HTTP/1.1" 200 3010 (Line: 161)
INFO 2024-10-02 19:23:38,569 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading. (Line: 251)
INFO 2024-10-02 19:23:39,970 autoreload Watching for file changes with StatReloader (Line: 637)
INFO 2024-10-02 19:23:55,122 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading. (Line: 251)
INFO 2024-10-02 19:23:56,655 autoreload Watching for file changes with StatReloader (Line: 637)
INFO 2024-10-02 19:23:58,354 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading. (Line: 251)
INFO 2024-10-02 19:23:59,862 autoreload Watching for file changes with StatReloader (Line: 637)
INFO 2024-10-02 19:24:54,456 basehttp "GET /contact/ HTTP/1.1" 200 3010 (Line: 161)
INFO 2024-10-02 19:24:55,086 basehttp "GET /login/ HTTP/1.1" 200 2822 (Line: 161)
INFO 2024-10-02 19:24:55,792 basehttp "GET /about/ HTTP/1.1" 200 2768 (Line: 161)
INFO 2024-10-02 19:25:18,782 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading. (Line: 251)
INFO 2024-10-02 19:25:20,522 autoreload Watching for file changes with StatReloader (Line: 637)
INFO 2024-10-02 19:25:22,161 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading. (Line: 251)
INFO 2024-10-02 19:25:23,672 autoreload Watching for file changes with StatReloader (Line: 637)
INFO 2024-10-02 19:25:24,976 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading. (Line: 251)
INFO 2024-10-02 19:25:26,351 autoreload Watching for file changes with StatReloader (Line: 637)
INFO 2024-10-02 19:25:29,069 views I print on the console and also on info.log upper (Line: 22)
ERROR 2024-10-02 19:25:29,072 views I print on the console and also on info.log upper (Line: 23)
INFO 2024-10-02 19:25:29,109 basehttp "GET / HTTP/1.1" 200 2995 (Line: 161)
INFO 2024-10-02 19:25:29,907 basehttp "GET /about/ HTTP/1.1" 200 2768 (Line: 161)
INFO 2024-10-02 19:25:31,229 basehttp "GET /contact/ HTTP/1.1" 200 3010 (Line: 161)
INFO 2024-10-02 19:25:32,084 basehttp "GET /login/ HTTP/1.1" 200 2822 (Line: 161)
INFO 2024-10-02 19:31:31,916 autoreload D:\Programming\My_Django_Project\miniblog\blog\views.py changed, reloading. (Line: 251)
INFO 2024-10-02 19:31:33,402 autoreload Watching for file changes with StatReloader (Line: 637)
INFO 2024-10-02 19:32:58,244 basehttp "GET /contact/ HTTP/1.1" 200 3010 (Line: 161)
